entity_id,wallet_count,unique_accounts,execution_shape_count,shape_entropy,slot_count,atomic_arb_count,pga_slot_count,avg_top_entity_share,toxic_pool_interactions,early_rate,total_txs,validator_mev_slot_ratio,validator_early_ratio,validator_unique_entities,avg_slots_seen,best_entity_rank,validator_total_txs,validator_mev_txs,validator_mev_tx_ratio,pca_1,pca_2,pca_3,risk_score,anomaly_score,risk_rank
8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
burncPhAzPbo9QCzN9j8ig2FKZjwDhM5zgN2eW3GmWa,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
sce1oTWYVXv7a7Hy2skxREozs5nwkQ4wDT8XJSi5tgE,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
7ZjHeeYEesmBs4N6aDvCQimKdtJX2bs5boXpJmpG2bZJ,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
nebu15XQKGpxzhhckADBX9PgvGN5qk9RRJCFLKc118w,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17034037803573931,0.2031912172050565,-0.45779014509749044,-1,-0.2910766429633718,350.5
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
sTEVErNNwF2qPnV6DuNPkWpEyCt4UU6k2Y3Hyn7WUFu,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
sTEAKPk59EtPPbixCweyv6oRLNCDEE8pnnef6gUfbiW,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
2pCxbAfUEwuL2k9Fiz3xnronPqRnXsuz9XV76ddq2GEt,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15681794809062086,0.602940178888109,-0.26023537938197505,-1,-0.2959619894407441,438.5
